指标名称,中债-中国绿色债券指数,期货结算价(连续):INE原油,中国:碳市场碳排放配额(CEA):最新价,中国:碳市场碳排放配额(CEA):成交量,中国液化天然气出厂价格指数,期货结算价(连续):焦炭,期货结算价(连续):焦煤
2017/10/23,145.3842,,,,4177,1978,1089
2017/10/24,145.2862,,,,4169,1978,1085
2017/10/25,145.1945,,,,4159,1934,1085
2017/10/26,145.2623,,,,4134,1961,1085
2017/10/27,145.0714,,,,4118,1848.5,1112.5
2017/10/30,144.7532,,,,4041,1848,1112.5
2017/10/31,144.7535,,,,4037,1848,1112.5
2017/11/1,144.7964,,,,4045,1721,1112.5
2017/11/2,144.8319,,,,4088,1721,1112.5
2017/11/3,144.8003,,,,4106,1721,1112.5
2017/11/6,144.7984,,,,4106,1721,1112.5
2017/11/7,144.684,,,,4214,1721,1112.5
2017/11/8,144.648,,,,4210,1858.5,1112.5
2017/11/9,144.6455,,,,4195,1858.5,1112.5
2017/11/10,144.5579,,,,4183,1858.5,1112.5
2017/11/13,144.3701,,,,4158,1858.5,1112.5
2017/11/14,144.2862,,,,4151,1812.5,1112.5
2017/11/15,144.0516,,,,4151,1909.5,1233
2017/11/16,143.9227,,,,4268,1864.5,1233
2017/11/17,143.847,,,,4312,1864.5,1233
2017/11/20,143.825,,,,4413,1864.5,1233
2017/11/21,143.7028,,,,4602,1864.5,1233
2017/11/22,143.3246,,,,4694,1937,1233
2017/11/23,143.1787,,,,4780,1859,1233
2017/11/24,143.2861,,,,4866,1839.5,1233
2017/11/27,143.2913,,,,5705,1917,1233
2017/11/28,143.236,,,,5854,1917,1233
2017/11/29,143.2675,,,,6115,1917,1233
2017/11/30,143.3489,,,,6259,1920,1233
2017/12/1,143.4473,,,,6439,2000,1233
2017/12/4,143.4861,,,,6570,2070,1233
2017/12/5,143.6214,,,,6536,2070,1233
2017/12/6,143.6339,,,,6483,2070,1233
2017/12/7,143.6525,,,,6447,2070,1233
2017/12/8,143.698,,,,6463,2070,1233
2017/12/11,143.7527,,,,6541,2070,1233
2017/12/12,143.7022,,,,6541,2070,1233
2017/12/13,143.6828,,,,6541,2070,1233
2017/12/14,143.6723,,,,6863,2052.5,1233
2017/12/15,143.7396,,,,6941,2230.5,1290.5
2017/12/18,143.7442,,,,7096,2326,1341
2017/12/19,143.8027,,,,7203,2334.5,1358
2017/12/20,143.8182,,,,7331,2328,1332
2017/12/21,143.7802,,,,7411,2325.5,1322.5
2017/12/22,143.7251,,,,7472,2324,1316.5
2017/12/25,143.7247,,,,7268,2323.5,1295
2017/12/26,143.7618,,,,7324,2311.5,1288
2017/12/27,143.7108,,,,6553,2315.5,1305.5
2017/12/28,143.7191,,,,5724,2349,1306
2017/12/29,143.7477,,,,5532,2353,1306.5
2017/12/30,143.7741,,,,,,
2017/12/31,143.7945,,,,,,
2018/1/2,143.8809,,,,5462,2293,1302.5
2018/1/3,143.8802,,,,5414,2234,1311.5
2018/1/4,143.8078,,,,5373,2238.5,1310
2018/1/5,143.8398,,,,5344,2236.5,1310
2018/1/8,143.8859,,,,5324,2203,1310
2018/1/9,144.0139,,,,5291,2192.5,1315
2018/1/10,143.948,,,,5266,2191,1300
2018/1/11,143.8577,,,,5272,2199,1300
2018/1/12,143.8648,,,,5249,2189,1300
2018/1/15,143.842,,,,5389,2233.5,1306
2018/1/16,143.8889,,,,5533,2006,1323.5
2018/1/17,143.7882,,,,5585,1969,1323.5
2018/1/18,143.7349,,,,5642,1997.5,1323.5
2018/1/19,143.7379,,,,5660,1997.5,1323.5
2018/1/22,143.7945,,,,5745,1997.5,1323.5
2018/1/23,143.8265,,,,5803,2019.5,1323.5
2018/1/24,143.8524,,,,5812,2019.5,1323.5
2018/1/25,143.9175,,,,5822,2056.5,1307.5
2018/1/26,143.9516,,,,5777,2085,1307.5
2018/1/29,144.026,,,,5854,2085,1394
2018/1/30,144.0375,,,,5949,2119.5,1511
2018/1/31,144.0578,,,,6167,2079.5,1502
2018/2/1,144.0509,,,,6460,2079.5,1400
2018/2/2,144.1449,,,,7019,2079.5,1400
2018/2/5,144.2143,,,,6346,2079.5,1400
2018/2/6,144.3591,,,,6029,2079.5,1400
2018/2/7,144.3822,,,,5786,2079.5,1400
2018/2/8,144.4285,,,,5693,2079.5,1400
2018/2/9,144.403,,,,5709,2079.5,1400
2018/2/11,144.4881,,,,,,
2018/2/12,144.4785,,,,5559,2079.5,1400
2018/2/13,144.5112,,,,5484,2079.5,1400
2018/2/14,144.5545,,,,5260,2079.5,1400
2018/2/22,144.772,,,,4410,2094.5,1301
2018/2/23,144.7749,,,,4485,2094.5,1301
2018/2/24,144.7939,,,,,,
2018/2/26,144.9864,,,,4665,2149.5,1301
2018/2/27,145.0559,,,,4545,2214,1301
2018/2/28,145.1754,,,,4390,2220,1301
2018/3/1,145.2932,,,,4242,2220,1301
2018/3/2,145.3219,,,,4181,2220,1301
2018/3/5,145.3838,,,,3985,2220,1301
2018/3/6,145.3898,,,,3904,2220,1301
2018/3/7,145.452,,,,3866,2220,1301
2018/3/8,145.5404,,,,3865,2220,1301
2018/3/9,145.5573,,,,3883,2220,1301
2018/3/12,145.6195,,,,4024,2220,1301
2018/3/13,145.6045,,,,3985,2220,1301
2018/3/14,145.5917,,,,3899,2220,1301
2018/3/15,145.6264,,,,3865,2070.5,1332
2018/3/16,145.6661,,,,3802,2070.5,1332
2018/3/19,145.7027,,,,3731,2055,1351.5
2018/3/20,145.7389,,,,3701,2055,1351.5
2018/3/21,145.8219,,,,3672,2055,1351.5
2018/3/22,145.9081,,,,3661,2055,1380.5
2018/3/23,146.2435,,,,3648,2055,1380.5
2018/3/26,146.4291,433.8,,,3682,1891,1317.5
2018/3/27,146.4746,426.4,,,3615,1891,1317.5
2018/3/28,146.5795,414.1,,,3612,1791.5,1317.5
2018/3/29,146.6148,406.8,,,3596,1835.5,1390.5
2018/3/30,146.6759,412,,,3557,1780,1317.5
2018/4/2,146.8797,417,,,3467,1860.5,1317.5
2018/4/3,146.9828,405.5,,,3411,1860.5,1317.5
2018/4/4,147.0759,402.3,,,3392,1860.5,1317.5
2018/4/8,147.1784,,,,,,
2018/4/9,147.3859,400.5,,,3354,1860.5,1317.5
2018/4/10,147.4197,410.1,,,3373,1860.5,1317.5
2018/4/11,147.4657,418.2,,,3373,1860.5,1317.5
2018/4/12,147.5298,424.4,,,3372,1860.5,1317.5
2018/4/13,147.5876,426.1,,,3365,1860.5,1317.5
2018/4/16,147.7686,427.9,,,3342,1860.5,1317.5
2018/4/17,147.8386,425.1,,,3334,1860.5,1317.5
2018/4/18,149.0273,425.4,,,3311,1808.5,1283
2018/4/19,149.0577,437.8,,,3300,1827,1277.5
2018/4/20,149.0397,439.9,,,3290,1818.5,1246
2018/4/23,148.9803,436.3,,,3255,1834.5,1225.5
2018/4/24,148.924,440.9,,,3257,1867,1236.5
2018/4/25,149.0468,443.2,,,3251,1849.5,1213.5
2018/4/26,149.0034,439.4,,,3247,1837.5,1198.5
2018/4/27,148.9643,442.5,,,3248,1819.5,1145
2018/4/28,148.9444,,,,,,
2018/5/2,148.9453,441.2,,,3353,1852.5,1091
2018/5/3,148.9315,442.6,,,3368,1899.5,1087
2018/5/4,148.9479,445.5,,,3404,1879,1063.5
2018/5/7,148.9472,454.7,,,3483,1881,1102.5
2018/5/8,148.7562,459.5,,,3527,1893,1181
2018/5/9,148.6242,455.8,,,3632,1870.5,1200
2018/5/10,148.5316,470.6,,,3713,1860,1223
2018/5/11,148.5179,470.4,,,3862,1892,1237.5
2018/5/14,148.5524,468.6,,,4259,1951,1200
2018/5/15,148.5515,471,,,4272,1883.5,1134
2018/5/16,148.5382,474.1,,,4223,1949.5,1327.5
2018/5/17,148.5542,476.8,,,4077,1956,1327.5
2018/5/18,148.5513,484.8,,,3982,1956,1327.5
2018/5/21,148.5987,482.4,,,3755,1832.5,1286
2018/5/22,148.6626,482.8,,,3683,1970,1286
2018/5/23,148.6795,488.1,,,3658,1961,1257.5
2018/5/24,148.8061,483,,,3679,1909,1257.5
2018/5/25,148.8888,480.6,,,3710,1892,1251
2018/5/28,149.0449,464.3,,,3756,1892,1242
2018/5/29,149.0279,462.7,,,3738,1901,1224.5
2018/5/30,149.0872,463.4,,,3708,1901,1277.5
2018/5/31,149.0306,471.9,,,3676,1912.5,1273
2018/6/1,149.0178,476.1,,,3667,1984,1301
2018/6/4,149.0172,470.6,,,3705,1984,1301
2018/6/5,148.9318,466.1,,,3672,1984,1301
2018/6/6,149.0236,460.7,,,3661,1984,1301
2018/6/7,149.0767,461.8,,,3658,1984,1301
2018/6/8,149.069,470.5,,,3657,1984,1301
2018/6/11,149.1392,470.2,,,3625,1904.5,1335
2018/6/12,149.1537,469.1,,,3620,2038,1335
2018/6/13,149.1148,467.8,,,3602,2038,1335
2018/6/14,149.1911,468.6,,,3601,1991,1304.5
2018/6/15,149.3037,468.2,,,3613,2077.5,1306
2018/6/19,149.396,460.7,,,3653,2041,1237
2018/6/20,149.4465,462.2,,,3678,2032.5,1234
2018/6/21,149.4165,463.5,,,3702,2032.5,1234
2018/6/22,149.515,457.4,,,3736,2013,1234
2018/6/25,149.5635,467,,,3758,2055,1234
2018/6/26,149.556,468,,,3719,2006.5,1234
2018/6/27,149.5831,476.9,,,3761,1977.5,1242
2018/6/28,149.7671,491.9,,,3747,2104.5,1217.5
2018/6/29,150.0254,494.6,,,3733,2108.5,1265
2018/7/2,150.2604,502.6,,,3773,2011,1265
2018/7/3,150.4314,501.9,,,3778,2011,1241.5
2018/7/4,150.504,497.7,,,3795,2011,1241.5
2018/7/5,150.6672,497.2,,,3840,2011,1241.5
2018/7/6,150.6873,497.7,,,3861,2000,1241.5
2018/7/9,150.822,493.5,,,3943,2000,1241.5
2018/7/10,150.8573,500,,,3981,2000,1241.5
2018/7/11,150.883,507.5,,,4040,2000,1195
2018/7/12,150.9041,500.4,,,4117,2000,1195
2018/7/13,150.95,491.3,,,4221,2008,1206.5
2018/7/16,151.1638,495.6,,,4213,2000.5,1216
2018/7/17,151.1227,484.3,,,4181,1980,1216
2018/7/18,151.1734,481.2,,,4233,2016,1200.5
2018/7/19,151.378,484.1,,,4421,1963.5,1175
2018/7/20,151.6631,490.4,,,4556,1995.5,1165
2018/7/23,151.7483,491.7,,,4434,2046,1209.5
2018/7/24,151.6714,496.2,,,4332,2074.5,1209.5
2018/7/25,151.6479,498.3,,,4312,2113.5,1232.5
2018/7/26,151.7958,501.3,,,4313,2131.5,1232.5
2018/7/27,151.8815,505.2,,,4310,2086,1232.5
2018/7/30,152.0184,507.3,,,4332,2204.5,1232.5
2018/7/31,152.2953,514,,,4329,2357,1232.5
2018/8/1,152.5046,507,,,4327,2357,1232.5
2018/8/2,152.7772,501,,,4315,2357,1232.5
2018/8/3,152.9056,507.7,,,4290,2357,1232.5
2018/8/6,153.1412,511.7,,,4262,2380,1232.5
2018/8/7,153.3661,530.8,,,4219,2400,1232.5
2018/8/8,153.2536,530.6,,,4201,2400,1232.5
2018/8/9,152.9757,519.8,,,4182,2400,1232.5
2018/8/10,152.7154,520.5,,,4160,2400,1232.5
2018/8/13,152.5784,521.7,,,4254,2400,1232.5
2018/8/14,152.5871,518.6,,,4290,2400,1232.5
2018/8/15,152.7562,520.4,,,4291,2542,1191.5
2018/8/16,152.6458,508.6,,,4274,2587.5,1188.5
2018/8/17,152.3646,505.4,,,4187,2693,1208
2018/8/20,152.2734,497.1,,,4150,2713,1241.5
2018/8/21,152.2036,479.6,,,4148,2615.5,1283.5
2018/8/22,152.1654,482.5,,,4152,2605.5,1290
2018/8/23,152.276,485.7,,,4149,2574.5,1280.5
2018/8/24,152.3592,482.7,,,4146,2593.5,1285
2018/8/27,152.4208,487.2,,,4164,2606,1284.5
2018/8/28,152.3319,486,,,4143,2614.5,1283
2018/8/29,152.3462,504.2,,,4116,2639,1275.5
2018/8/30,152.449,481,,,4116,2566,1280.5
2018/8/31,152.5271,481,,,4112,2522.5,1315.5
2018/9/3,152.5857,502.7,,,4167,2513.5,1318.5
2018/9/4,152.5561,505.2,,,4161,2491.5,1325.5
2018/9/5,152.6347,504.8,,,4163,2493,1326.5
2018/9/6,152.66,501.7,,,4165,2493.5,1350.5
2018/9/7,152.6547,500.9,,,4157,2495,1355
2018/9/10,152.6803,498,,,4152,2497,1389
2018/9/11,152.5674,505,,,4150,2474,1376
2018/9/12,152.5433,517.6,,,4145,2368.5,1371
2018/9/13,152.5581,511.2,,,4180,2375,1353.5
2018/9/14,152.6179,508.7,,,4250,2459,1345.5
2018/9/17,152.7422,520,,,4526,2386.5,1296.5
2018/9/18,152.7836,519.8,,,4615,2386,1303.5
2018/9/19,152.8287,508,,,4603,2368.5,1322
2018/9/20,152.8122,508,,,4579,2368.5,1322
2018/9/21,152.8657,520,,,4530,2441,1322
2018/9/25,152.8915,539.8,,,4527,2449,1322
2018/9/26,152.9056,544,,,4506,2371,1322
2018/9/27,153.0205,548.4,,,4475,2339.5,1303
2018/9/28,153.076,546.2,,,4398,2297,1330.5
2018/9/29,153.083,,,,,,
2018/9/30,153.0737,,,,,,
2018/10/8,153.286,562.2,,,4387,2297,1326.5
2018/10/9,153.3562,579.4,,,4432,2297,1326.5
2018/10/10,153.4754,584.8,,,4437,2297,1326.5
2018/10/11,153.626,562.8,,,4448,2297,1326.5
2018/10/12,153.7253,569.7,,,4442,2297,1326.5
2018/10/15,153.8344,567.9,,,4396,2297,1326.5
2018/10/16,153.8625,556.2,,,4415,2297,1326.5
2018/10/17,153.9374,550,,,4427,2297,1326.5
2018/10/18,153.9861,554.6,,,4431,2297,1326.5
2018/10/19,154.0778,579,,,4441,2297,1326.5
2018/10/22,154.118,579,,,4467,2446.5,1422
2018/10/23,154.1053,579,,,4490,2446.5,1435.5
2018/10/24,154.2349,579,,,4505,2446.5,1435.5
2018/10/25,154.3127,579,,,4518,2476.5,1435.5
2018/10/26,154.3674,579,,,4517,2547,1435.5
2018/10/29,154.5381,579,,,4507,2458.5,1435.5
2018/10/30,154.664,579,,,4514,2458.5,1435.5
2018/10/31,154.7211,579,,,4513,2458.5,1434
2018/11/1,154.8266,528.3,,,4518,2458.5,1434
2018/11/2,154.814,515.6,,,4536,2458.5,1380
2018/11/5,154.835,507.9,,,4532,2458.5,1380
2018/11/6,154.8753,512.7,,,4525,2458.5,1380
2018/11/7,154.9817,505.1,,,4497,2458.5,1380
2018/11/8,155.1152,503,,,4428,2458.5,1380
2018/11/9,155.139,498.5,,,4387,2458.5,1380
2018/11/12,155.1949,491.6,,,4483,2458.5,1380
2018/11/13,155.2607,492.7,,,4506,2458.5,1380
2018/11/14,155.4554,478.5,,,4482,2458.5,1380
2018/11/15,155.5739,462.2,,,4464,2530,1368
2018/11/16,155.7973,465.4,,,4421,2616.5,1368
2018/11/19,156.0761,467.4,,,4407,2641,1368
2018/11/20,156.1005,459.4,,,4403,2625.5,1373
2018/11/21,156.1339,444.4,,,4411,2514,1372
2018/11/22,156.1589,437.6,,,4437,2514,1372
2018/11/23,156.1492,430.5,,,4455,2521,1372
2018/11/26,156.1918,413,,,4522,2463.5,1323.5
2018/11/27,156.1765,411.7,,,4526,2424,1334.5
2018/11/28,156.1738,416.4,,,4462,2388,1343
2018/11/29,156.1967,402.4,,,4437,2548,1380
2018/11/30,156.2943,403,,,4399,2672,1380
2018/12/3,156.3013,417,,,4279,2770,1380
2018/12/4,156.3607,428.7,,,4211,3046,1380
2018/12/5,156.6072,428.8,,,4158,3410,1380
2018/12/6,156.6542,428.5,,,4153,3410,1380
2018/12/7,156.7323,413.9,,,4177,3410,1380
2018/12/10,156.8772,429.8,,,4471,3410,1380
2018/12/11,156.9925,422.1,,,4736,3410,1380
2018/12/12,157.0615,423.6,,,5104,3410,1380
2018/12/13,156.9846,424.9,,,5158,3410,1380
2018/12/14,156.8653,421.7,,,5240,3312,1380
2018/12/17,156.8652,419.7,,,5241,2400.5,1439
2018/12/18,156.8345,413.5,,,5247,2376.5,1437
2018/12/19,156.8116,396.8,,,5221,2375.5,1440
2018/12/20,156.9343,406.1,,,5120,2386.5,1442
2018/12/21,157.0208,403.8,,,5007,2388.5,1421
2018/12/24,157.0496,398.5,,,4944,2378,1423
2018/12/25,157.0338,379.2,,,4984,2366.5,1428
2018/12/26,157.0659,371.4,,,5057,2330.5,1432.5
2018/12/27,157.1016,380.1,,,5104,2381.5,1444
2018/12/28,157.2768,380.1,,,5138,2365,1445
2018/12/29,157.3277,,,,,,
2018/12/30,157.3396,,,,,,
2018/12/31,157.3574,,,,,,
2019/1/2,157.6155,371.2,,,5163,2265.5,1438.5
2019/1/3,157.8642,379.3,,,5150,2234.5,1426.5
2019/1/4,158.0903,388.2,,,5152,2198.5,1433
2019/1/7,158.3523,402.9,,,5262,2154.5,1432.5
2019/1/8,158.5838,405,,,5373,2167.5,1429.5
2019/1/9,158.7265,410.4,,,5372,2086,1434.5
2019/1/10,158.7743,421.8,,,5381,2070,1457.5
2019/1/11,158.8261,423.6,,,5404,2059,1468.5
2019/1/14,158.8864,415.6,,,5354,2104,1479
2019/1/15,158.839,407.1,,,5246,2201.5,1445.5
2019/1/16,158.9109,415.9,,,5185,2170,1405
2019/1/17,159.0128,417.6,,,5080,2170,1405
2019/1/18,159.029,422.1,,,5059,2118,1405
2019/1/21,159.0334,422.1,,,5005,2162,1431.5
2019/1/22,158.9768,422.1,,,4966,2198,1431.5
2019/1/23,158.9865,421.5,,,4887,2220.5,1431.5
2019/1/24,158.9205,421.5,,,4820,2239,1431.5
2019/1/25,158.9036,421.5,,,4706,2239,1431.5
2019/1/28,158.8986,427.5,,,4273,2239,1377
2019/1/29,158.9164,418.2,,,4245,2239,1337
2019/1/30,158.9355,425,,,4228,2239,1337
2019/1/31,159.0091,431,,,4233,2232.5,1322.5
2019/2/1,159.0954,430.9,,,4216,2212.5,1322.5
2019/2/2,159.129,,,,,,
2019/2/3,159.1656,,,,,,
2019/2/11,159.3856,427.9,,,4122,2212.5,1322.5
2019/2/12,159.4403,428.5,,,4070,2212.5,1322.5
2019/2/13,159.4784,433.7,,,4085,2212.5,1322.5
2019/2/14,159.4814,435.8,,,4093,2212.5,1322.5
2019/2/15,159.4215,440.5,,,4096,2212.5,1322.5
2019/2/18,159.403,449.8,,,4209,2212.5,1322.5
2019/2/19,159.3973,452.2,,,4207,2212.5,1322.5
2019/2/20,159.4358,454.3,,,4263,2212.5,1322.5
2019/2/21,159.397,447.2,,,4283,2212.5,1322.5
2019/2/22,159.3631,447,,,4312,2217.5,1321
2019/2/25,159.3796,446.9,,,4333,2253.5,1321
2019/2/26,159.0902,425.4,,,4433,2253.5,1321
2019/2/27,159.1091,429.3,,,4451,2202,1321
2019/2/28,159.0433,428.3,,,4425,2190,1321
2019/3/1,158.9861,443.2,,,4313,2242.5,1321
2019/3/4,158.8577,439.3,,,4276,2242.5,1321
2019/3/5,158.794,439,,,4250,2242.5,1321
2019/3/6,158.7659,434.2,,,4243,2242.5,1321
2019/3/7,158.794,439.4,,,4237,2242.5,1321
2019/3/8,158.8493,440.2,,,4227,2242.5,1321
2019/3/11,158.933,432.1,,,4201,2242.5,1321
2019/3/12,158.9394,444.7,,,4197,2242.5,1321
2019/3/13,158.9126,444.4,,,4196,2242.5,1321
2019/3/14,158.8756,450,,,4198,2242.5,1321
2019/3/15,158.8749,452.2,,,4181,2222.5,1263
2019/3/18,158.9289,448.9,,,4185,2222.5,1263
2019/3/19,158.9571,460.1,,,4170,2222.5,1263
2019/3/20,158.9999,464.5,,,4146,2128.5,1263
2019/3/21,159.0305,467.1,,,4096,2056,1263
2019/3/22,159.0282,471.2,,,4079,2064.5,1337.5
2019/3/25,159.0799,462,,,4013,2043,1337.5
2019/3/26,159.159,459,,,3998,1990.5,1258.5
2019/3/27,159.2455,457.6,,,3991,1990.5,1258.5
2019/3/28,159.3019,459,,,3984,2007,1258.5
2019/3/29,159.3583,455.2,,,3991,2106.5,1258.5
2019/4/1,159.3752,459.3,,,3991,2232.5,1258.5
2019/4/2,159.1734,466.5,,,3951,2232.5,1258.5
2019/4/3,159.0212,471.3,,,3946,2345.5,1258.5
2019/4/4,158.8864,469.7,,,3926,2345.5,1258.5
2019/4/8,158.9221,477.9,,,3881,2463.5,1258.5
2019/4/9,158.8269,478.9,,,3869,2463.5,1258.5
2019/4/10,158.7289,475.7,,,3839,2316,1258.5
2019/4/11,158.7843,479.4,,,3833,2320,1258.5
2019/4/12,158.8216,476.5,,,3820,2459,1258.5
2019/4/15,158.641,473.8,,,3806,2357,1258.5
2019/4/16,158.482,468.3,,,3815,2025.5,1221
2019/4/17,158.4199,469.7,,,3800,2029.5,1221.5
2019/4/18,158.4493,471.7,,,3789,2023,1221.5
2019/4/19,158.4818,473.5,,,3782,2026.5,1226
2019/4/22,158.5005,482.5,,,3769,2037.5,1230
2019/4/23,158.4358,488.9,,,3742,2029.5,1224.5
2019/4/24,158.4131,492.3,,,3734,2028.5,1217.5
2019/4/25,158.3966,494.8,,,3716,2036.5,1209.5
2019/4/26,158.4167,495.9,,,3719,2033,1199.5
2019/4/28,158.4596,,,,3693,,
2019/4/29,158.4778,480.3,,,3673,2038.5,1197.5
2019/4/30,158.5572,482.4,,,3669,2051.5,1208
2019/5/5,158.6793,,,,3612,,
2019/5/6,158.8561,471.7,,,3616,2088.5,1166
2019/5/7,158.9835,482.5,,,3619,2133.5,1168
2019/5/8,159.1186,479.4,,,3620,2149.5,1160
2019/5/9,159.3557,482.1,,,3619,2173.5,1152
2019/5/10,159.3909,485.5,,,3612,2171,1144
2019/5/13,159.5333,490.8,,,3649,2157.5,1185
2019/5/14,159.6209,499.8,,,3652,2119.5,1189.5
2019/5/15,159.6496,500.9,,,3649,2155,1260
2019/5/16,159.6827,504.6,,,3629,2161.5,1235.5
2019/5/17,159.7328,511.7,,,3625,2138,1178.5
2019/5/20,159.8075,513.5,,,3634,2160,1343
2019/5/21,159.8289,508.4,,,3641,2270,1355.5
2019/5/22,159.8477,506.2,,,3645,2270,1355.5
2019/5/23,159.886,496.7,,,3688,2260.5,1355.5
2019/5/24,159.923,470.2,,,3692,2240,1368
2019/5/27,159.8705,470.8,,,3688,2290,1368
2019/5/28,159.7958,471.6,,,3684,2280.5,1368
2019/5/29,159.8858,471.8,,,3672,2280,1368
2019/5/30,159.9569,468.7,,,3665,2311.5,1286
2019/5/31,159.9425,450,,,3654,2363.5,1286
2019/6/3,160.0022,439,,,3633,2363.5,1363
2019/6/4,160.0247,427.2,,,3616,2363.5,1363
2019/6/5,160.0591,425.2,,,3605,2363.5,1363
2019/6/6,160.1001,417.6,,,3604,2363.5,1363
2019/6/10,160.1709,434.2,,,3585,2363.5,1363
2019/6/11,160.181,430.3,,,3589,2363.5,1363
2019/6/12,160.1998,427.3,,,3592,2363.5,1363
2019/6/13,160.1525,422,,,3578,2363.5,1363
2019/6/14,160.1373,426.3,,,3568,2363.5,1363
2019/6/17,160.2186,427.4,,,3567,2363.5,1363
2019/6/18,160.2714,420.4,,,3565,2043.5,1409.5
2019/6/19,160.3534,418.1,,,3537,2043.5,1421.5
2019/6/20,160.4524,420.2,,,3509,2068,1431.5
2019/6/21,160.5765,427.7,,,3492,2042,1421
2019/6/24,160.7083,437.9,,,3473,2109,1422
2019/6/25,160.7938,432.6,,,3485,2051,1436
2019/6/26,160.8895,434.7,,,3492,2043,1428
2019/6/27,160.9646,438.7,,,3488,2049.5,1456.5
2019/6/28,161.0068,441.3,,,3447,2066,1441
2019/7/1,161.0993,447.1,,,3437,2013,1422
2019/7/2,161.2011,443,,,3426,2099,1413.5
2019/7/3,161.3392,432,,,3415,2099,1415
2019/7/4,161.4262,431.1,,,3413,2063,1429
2019/7/5,161.4561,431.3,,,3409,2027,1362.5
2019/7/8,161.4923,438,,,3399,2013.5,1404.5
2019/7/9,161.4968,444.3,,,3417,2013.5,1404.5
2019/7/10,161.568,441.6,,,3346,2013.5,1380
2019/7/11,161.5621,454.3,,,3421,2037.5,1380
2019/7/12,161.5891,458.2,,,3381,2037.5,1397.5
2019/7/15,161.6734,454.9,,,3400,2167.5,1424
2019/7/16,161.6376,454.1,,,3412,2167.5,1424
2019/7/17,161.6422,445.4,,,3421,2167.5,1424
2019/7/18,161.6344,435,,,3418,2167.5,1424
2019/7/19,161.6741,422.3,,,3404,2231.5,1430
2019/7/22,161.7423,423,,,3398,2231.5,1430
2019/7/23,161.7855,414.2,,,3394,2231.5,1430
2019/7/24,161.8511,431,,,3381,2231.5,1430
2019/7/25,161.877,432,,,3386,2231.5,1466.5
2019/7/26,161.9086,433.7,,,3381,2231,1466.5
2019/7/29,161.9476,433.5,,,3350,2231,1466.5
2019/7/30,161.9725,432.3,,,3346,2231,1466.5
2019/7/31,162.0578,442.6,,,3341,2231,1466.5
2019/8/1,162.0947,444.6,,,3306,2231,1466.5
2019/8/2,162.2203,431.5,,,3298,2231,1466.5
2019/8/5,162.3516,433.4,,,3293,2231,1466.5
2019/8/6,162.4583,429.5,,,3292,2231,1466.5
2019/8/7,162.5682,423.7,,,3279,2231,1466.5
2019/8/8,162.6555,408.1,,,3290,2231,1466.5
2019/8/9,162.7235,409.7,,,3281,2231,1466.5
2019/8/12,162.7672,419.2,,,3241,2231,1466.5
2019/8/13,162.8403,419.8,,,3238,2231,1466.5
2019/8/14,162.884,428.8,,,3236,2231,1466.5
2019/8/15,162.9657,421.2,,,3225,2048,1396
2019/8/16,162.955,418.1,,,3217,2048.5,1399.5
2019/8/19,162.9875,424.6,,,3244,2054,1410.5
2019/8/20,163.0035,432.6,,,3267,2058.5,1405.5
2019/8/21,162.9875,429.3,,,3241,2044.5,1401
2019/8/22,162.9445,431.5,,,3271,2046,1401
2019/8/23,162.9105,429,,,3251,2044.5,1403.5
2019/8/26,163.0159,423.3,,,3235,2008,1408.5
2019/8/27,163.0242,424.7,,,3225,1948,1402
2019/8/28,163.002,421.6,,,3216,1928,1404.5
2019/8/29,163.0318,428.4,,,3144,1915,1404.5
2019/8/30,163.0208,419.5,,,3195,1891.5,1419.5
2019/9/2,163.0512,433.3,,,3209,1878.5,1447.5
2019/9/3,163.0849,429.7,,,3213,1897,1445
2019/9/4,163.0959,424.1,,,3219,1874.5,1444
2019/9/5,163.1813,438.4,,,3209,1870,1445
2019/9/6,163.2272,446,,,3214,1884.5,1484.5
2019/9/9,163.2833,442.4,,,3202,1895.5,1450
2019/9/10,163.3046,450,,,3189,1897.5,1513.5
2019/9/11,163.327,461.4,,,3190,1904.5,1592.5
2019/9/12,163.351,451.9,,,3108,1888,1677
2019/9/16,163.4182,487,,,3134,1884,1495
2019/9/17,163.3978,493.2,,,3123,1945,1439
2019/9/18,163.438,493.1,,,3121,1938,1387
2019/9/19,163.3838,477.7,,,3109,1938,1387
2019/9/20,163.3571,440,,,3104,1926.5,1387
2019/9/23,163.4017,440,,,3075,1951.5,1387
2019/9/24,163.3963,464.2,,,3084,1888,1323
2019/9/25,163.4192,458.2,,,3089,1888,1323
2019/9/26,163.4039,449.3,,,3086,1885,1323
2019/9/27,163.4426,448.4,,,3067,1772,1299.5
2019/9/29,163.4758,,,,,,
2019/9/30,163.4838,447.9,,,3076,1736,1299.5
2019/10/8,163.6191,437.2,,,3214,1736,1299.5
2019/10/9,163.6414,445.3,,,3147,1839.5,1299.5
2019/10/10,163.6522,452.4,,,3185,1839.5,1299.5
2019/10/11,163.6221,458.5,,,3283,1740,1299.5
2019/10/12,163.5795,,,,3322,,
2019/10/14,163.5743,471.7,,,3452,1740,1299.5
2019/10/15,163.5743,466.8,,,3585,1700,1299.5
2019/10/16,163.5617,465.4,,,3705,1700,1299.5
2019/10/17,163.5625,452.2,,,3733,1667,1299.5
2019/10/18,163.6093,444.8,,,3725,1675,1299.5
2019/10/21,163.5852,444.5,,,3694,1714,1299.5
