,新能源指数,新能源指数,绿色债券指数,碳价,INE原油,天然气价格,焦炭价格
2021-02-04,3324.2035,-0.013186738532208864,-0.00043349478055798585,0.024391453124159135,0.015986637929493952,-0.04214173956113676,-0.03367321510658794
2021-02-05,3260.9507,-0.019211317908265357,-0.00028580201565642227,-0.17751385522585128,0.009021769677449498,-0.02576312914032819,0.0
2021-02-06,3260.9507,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,3260.9507,0.0,0.00021188549647366273,0.17534282554667469,0.0,-0.024642425643985888,0.0
2021-02-08,3305.4607,0.01355707981440979,-0.0006771432964054469,0.0,0.015594857957906605,-0.03720628257629599,-0.006872879287762146
2021-02-09,3421.7508,0.034576491462338765,0.0002259594843287971,0.0,0.01481102225592501,-0.006158809131315834,0.040546094394350085
2021-02-10,3486.5014,0.018746419319972674,-2.096316422672828e-05,0.0,0.0021756875593537117,0.015723175345685902,0.0
2021-02-11,3486.5014,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,3486.5014,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13,3486.5014,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,3486.5014,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,3486.5014,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,3486.5014,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-17,3486.5014,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-18,3458.8652,-0.007958210832837764,-0.00033081032523085696,0.0,0.0725543927834904,-0.045161114625537735,0.0
2021-02-19,3394.0314,-0.0189221400050954,0.0003104290497990547,0.0,-0.022484340138683834,-0.010008423826839419,-0.00597809817550754
2021-02-20,3394.0314,0.0,6.754777697537406e-05,0.0,0.0,-0.004761246916418216,0.0
2021-02-21,3394.0314,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,3323.9349,-0.02086912642587535,0.0003434913660251837,0.014147220725892584,-0.005700974238230572,-0.007891810969965718,-0.07952929296888556
2021-02-23,3305.1901,-0.005655301403628243,0.00037537679977805993,0.0,0.023119447413473715,-0.01654816649435986,-0.003794385255284638
2021-02-24,3155.1865,-0.046446383794332746,0.0004363075420688034,-0.013181736702064573,0.03297001923756948,-0.022106775781029597,-0.019744699937072063
2021-02-25,3111.8349,-0.013835054556338378,0.0001651654449732476,-0.00241546011160354,0.0007368292117719832,-0.026827242233144588,-0.0027734139992201534
2021-02-26,3057.0825,-0.01775152242262834,-1.4538116761997344e-05,0.0,0.006607145043987295,-0.02756682983265435,-0.035812345683676305
2021-02-27,3057.0825,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,3057.0825,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,3165.5734,0.034873178436402696,0.0007597695711849539,0.0,-0.006852694462041065,-0.014703846955258726,0.024453877045026218
2021-03-02,3157.8082,-0.002456028876496319,0.0003700840807034922,0.0,-0.024864533065295014,-0.011091858290216194,0.0
2021-03-03,3162.8907,0.0016082085781423672,-3.3110265027502805e-05,0.0,-0.010884805606603543,0.0044515176847905735,0.0
2021-03-04,2955.0856,-0.06795876963539005,0.00012488386542841567,0.0,0.00912091451048802,0.007900183291747354,0.0
2021-03-05,2951.3338,-0.0012704145271511535,0.0002561083451020352,0.0,0.03761888770095645,0.015305624415637098,0.0
2021-03-06,2951.3338,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,2951.3338,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,2796.4318,-0.05391295640771965,0.00023978803549340455,0.00241546011160354,0.05182752134957802,0.03532645047018512,0.0
2021-03-09,2726.647,-0.025271598148132846,0.00030473232113603643,0.0,-0.012765636974536143,0.006858532923489591,0.0
2021-03-10,2773.0118,0.016861372737138502,0.0007019819965927709,0.0,-0.024114643697030758,0.0008911332833889674,-0.026567027384722053
2021-03-11,2869.2133,0.03410385875411226,0.0003739957605217725,0.0,-0.0038360152529399727,0.0008903398718427269,0.0
2021-03-12,2916.8158,0.016454661124969405,0.00014897950515901925,0.0,0.011701626058890469,0.0017783051515074533,0.004030328841033715
2021-03-13,2916.8158,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,2916.8158,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,2802.1162,-0.040117624389574225,0.0004207327418210838,-0.0012070007500351032,-0.0019011412570240083,0.0020707003405462387,-0.09982139348270902
2021-03-16,2817.3079,0.005406866162584123,0.00014078423795993444,0.0,-0.021883763766417985,0.002361276185679273,0.024666802475385552
2021-03-17,2862.6182,0.015954877008434565,9.326588459490637e-05,0.0,-0.007320676910848256,0.004118864310839854,0.005970166986504211
2021-03-18,2890.3239,0.009631911364586188,0.00018071409920317194,0.0,-0.0012253401851749501,0.016018982412711935,0.0012307693861322022
2021-03-19,2799.9179,-0.03177847664614308,0.00024784955890400084,0.0,-0.032397550581028334,0.028483839642433395,-0.01904031030754716
2021-03-20,2799.9179,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,2799.9179,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,2845.4033,0.016114719678192557,0.0005088255877119252,0.0024125464053836865,-0.04719569133627477,0.02276611373078552,-0.07144348686119795
2021-03-23,2763.2823,-0.02928560272611591,0.00038535422977847844,0.0,0.02594825180442495,-0.0013734379304963795,-0.018116437505303118
2021-03-24,2698.726,-0.023639402473466298,0.0007662168722246676,0.0,-0.027010951160547414,-0.003855691915196857,-0.0022878069919283206
2021-03-25,2703.2887,0.0016892590407087127,0.00018380472360490785,0.0,-0.004529113909655713,-0.005256617443821554,0.0009157509797468322
2021-03-26,2833.6228,0.04708696547356084,0.0001138495032160236,0.0,0.0034652840220914527,-0.011157716870652479,0.0
2021-03-27,2833.6228,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,2833.6228,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,2805.9939,-0.009798226550723044,0.00031836305038890345,0.0,0.019760885407143824,0.0061521446838863625,0.027757620980524145
2021-03-30,2866.044,0.02117487393080708,-0.0002120381641974589,0.0,-0.0005219206799056408,0.00805224397978499,0.00022254367511465034
2021-03-31,2849.5591,-0.005768401137046908,0.00025652002990117495,0.0,0.0,0.000552944443173331,0.011064507655712319
2021-04-01,2890.5302,0.014275664946564959,0.0002090960243554818,0.0,0.026530854248354885,-0.010279295956808099,0.012031207138936573
2021-04-02,2893.4243,0.0010007340968982703,0.00026563906852228314,0.0,0.007849135119943895,0.0,0.0
2021-04-03,2893.4243,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,2893.4243,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,2893.4243,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,2937.6367,0.015164734955630088,0.00044911597645036494,0.0,-0.020382871267200287,-0.043373417535512715,0.0
2021-04-07,2891.7108,-0.015757115261530785,0.0001004173669798547,0.0,0.002057084808708254,-0.0002916727452504375,0.0
2021-04-08,2863.0848,-0.009948654338374219,0.00011310174032974629,-0.025379595497053042,-0.012666577520272781,0.003203730714595565,0.0
2021-04-09,2812.8166,-0.017713314873785357,0.00019789727003782787,0.0,0.005189425242225099,0.002033406655609582,0.0
2021-04-10,2812.8166,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,2812.8166,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,2733.8668,-0.028469312793550472,0.0005611690226254851,0.0,0.0023264841823440463,0.0069404558530301586,-0.0217614917815121
2021-04-13,2742.6608,0.003211526792404662,0.0005775655714757022,0.0,0.00976369524076226,-0.005200820737586653,0.042633685749520644
2021-04-14,2831.5367,0.0318910237327632,0.0003307106968382101,0.0,0.007387627536465047,-0.009605662564016626,0.0
2021-04-15,2836.9264,0.001901644777121625,0.000475133125399374,0.0,0.030740893695747395,-0.010289668913188166,-0.03886302585332757
2021-04-16,2815.2598,-0.007666663963065368,0.00010824118449459519,0.03735578654376903,0.009309229404331987,-0.006819893001008381,0.09052890840220851
2021-04-17,2815.2598,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,2815.2598,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,2955.0224,0.048451682571881705,0.0003873843975128466,0.0,-0.003909118097955577,-0.011370559370510236,-0.008121872057349044
2021-04-20,2965.8994,0.0036740942046176173,0.0004390077115496993,-0.004773278752657983,0.012649159167308355,-0.005128989973625764,0.0052867142246624255
2021-04-21,2953.5715,-0.0041652093679607205,0.0003542876899080838,0.0,-0.005089069507471677,-0.005459522204898093,0.007475537389188602
2021-04-22,2965.0556,0.003880668343557936,0.0001897453565522511,-0.004075278323826481,-0.028337488096704888,0.00030409001298536964,0.009017193650188382
2021-04-23,3009.2706,0.014801939432005362,-1.7823031670083367e-05,-0.00024024024139546185,0.008214109656921487,0.005760209954525308,0.008145470684636003
2021-04-24,3009.2706,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,3009.2706,0.0,0.00018453923451389187,0.0,0.0,0.0012084593615675487,0.0
2021-04-26,2969.0525,-0.013454845467061105,-0.0001667162028438085,0.0,0.007163177473570315,-0.0018132371241801337,0.021531464018393898
2021-04-27,2948.3864,-0.006984840695661632,-0.00027025426490645543,0.0,-0.010390989090453218,-0.0018165309263977747,0.014800846835632875
2021-04-28,3015.8317,0.022617608550351775,-0.0002473178962052458,0.0,-0.01629721415467067,-0.0012128564252087415,-0.003440370365867196
2021-04-29,3019.9744,0.0013727083282280006,0.00014724778953567608,0.0,0.02076372282080996,-0.0009106086529993007,-0.00422103466322632
2021-04-30,3096.9458,0.02516804550103302,0.00024613148145924413,0.0,0.020341345886991213,-0.0036507494152626663,-0.018630463174306833
2021-05-01,3096.9458,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,3096.9458,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,3096.9458,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,3096.9458,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,3096.9458,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,3083.119,-0.004474653104157511,0.0010712312251515144,-0.002887393728836063,0.040181323541120584,0.003347028835859689,0.038052246538364365
2021-05-07,3002.4437,-0.02651522317113475,0.0005702038504002971,0.0,-0.011013585257651393,0.004243716584008794,0.025506362712858
2021-05-08,3002.4437,0.0,-5.970399450205832e-05,0.0,0.0,-0.00151354652777691,0.0
2021-05-09,3002.4437,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,3038.7264,0.012011956511342348,6.54445753571764e-05,-0.03681397312271617,-0.000942951507870049,0.05395560611920125,0.03148441707184002
